v:
3.001;3.0011;3.0014;3.0019;3.0026;3.0035;3.0046;3.0059;3.0074;3.0091;3.011;3.0131;3.0154;3.0179;3.0206;3.0235;3.0266;3.0299;3.0334;3.0371;3.041;3.0451;3.0494;3.0539;3.0586;3.0635;3.0686;3.0739;3.0794;3.0851;3.091;3.0971;3.1034;3.1099;3.1166;3.1235;3.1306;3.1379;3.1454;3.1531;3.161;3.1691;3.1774;3.1859;3.1946;3.2035;3.2126;3.2219;3.2314;3.2411;3.251;3.2611;3.2714;3.2819;3.2926;3.3035;3.3146;3.3259;3.3374;3.3491;3.361;3.3731;3.3854;3.3979;3.4106;3.4235;3.4366;3.4499;3.4634;3.4771;3.491;3.5051;3.5194;3.5339;3.5486;3.5635;3.5786;3.5939;3.6094;3.6251;3.641;3.6571;3.6734;3.6899;3.7066;3.7235;3.7406;3.7579;3.7754;3.7931;3.811;3.8291;3.8474;3.8659;3.8846;3.9035;3.9226;3.9419;3.9614;3.9811;4.001;
3.00133;3.00143;3.00173;3.00223;3.00293;3.00383;3.00493;3.00623;3.00773;3.00943;3.01133;3.01343;3.01573;3.01823;3.02093;3.02383;3.02693;3.03023;3.03373;3.03743;3.04133;3.04543;3.04973;3.05423;3.05893;3.06383;3.06893;3.07423;3.07973;3.08543;3.09133;3.09743;3.10373;3.11023;3.11693;3.12383;3.13093;3.13823;3.14573;3.15343;3.16133;3.16943;3.17773;3.18623;3.19493;3.20383;3.21293;3.22223;3.23173;3.24143;3.25133;3.26143;3.27173;3.28223;3.29293;3.30383;3.31493;3.32623;3.33773;3.34943;3.36133;3.37343;3.38573;3.39823;3.41093;3.42383;3.43693;3.45023;3.46373;3.47743;3.49133;3.50543;3.51973;3.53423;3.54893;3.56383;3.57893;3.59423;3.60973;3.62543;3.64133;3.65743;3.67373;3.69023;3.70693;3.72383;3.74093;3.75823;3.77573;3.79343;3.81133;3.82943;3.84773;3.86623;3.88493;3.90383;3.92293;3.94223;3.96173;3.98143;4.00133;
3.00173;3.00183;3.00213;3.00263;3.00333;3.00423;3.00533;3.00663;3.00813;3.00983;3.01173;3.01383;3.01613;3.01863;3.02133;3.02423;3.02733;3.03063;3.03413;3.03783;3.04173;3.04583;3.05013;3.05463;3.05933;3.06423;3.06933;3.07463;3.08013;3.08583;3.09173;3.09783;3.10413;3.11063;3.11733;3.12423;3.13133;3.13863;3.14613;3.15383;3.16173;3.16983;3.17813;3.18663;3.19533;3.20423;3.21333;3.22263;3.23213;3.24183;3.25173;3.26183;3.27213;3.28263;3.29333;3.30423;3.31533;3.32663;3.33813;3.34983;3.36173;3.37383;3.38613;3.39863;3.41133;3.42423;3.43733;3.45063;3.46413;3.47783;3.49173;3.50583;3.52013;3.53463;3.54933;3.56423;3.57933;3.59463;3.61013;3.62583;3.64173;3.65783;3.67413;3.69063;3.70733;3.72423;3.74133;3.75863;3.77613;3.79383;3.81173;3.82983;3.84813;3.86663;3.88533;3.90423;3.92333;3.94263;3.96213;3.98183;4.00173;
3.0022;3.0023;3.0026;3.0031;3.0038;3.0047;3.0058;3.0071;3.0086;3.0103;3.0122;3.0143;3.0166;3.0191;3.0218;3.0247;3.0278;3.0311;3.0346;3.0383;3.0422;3.0463;3.0506;3.0551;3.0598;3.0647;3.0698;3.0751;3.0806;3.0863;3.0922;3.0983;3.1046;3.1111;3.1178;3.1247;3.1318;3.1391;3.1466;3.1543;3.1622;3.1703;3.1786;3.1871;3.1958;3.2047;3.2138;3.2231;3.2326;3.2423;3.2522;3.2623;3.2726;3.2831;3.2938;3.3047;3.3158;3.3271;3.3386;3.3503;3.3622;3.3743;3.3866;3.3991;3.4118;3.4247;3.4378;3.4511;3.4646;3.4783;3.4922;3.5063;3.5206;3.5351;3.5498;3.5647;3.5798;3.5951;3.6106;3.6263;3.6422;3.6583;3.6746;3.6911;3.7078;3.7247;3.7418;3.7591;3.7766;3.7943;3.8122;3.8303;3.8486;3.8671;3.8858;3.9047;3.9238;3.9431;3.9626;3.9823;4.0022;
3.00274;3.00284;3.00314;3.00364;3.00434;3.00524;3.00634;3.00764;3.00914;3.01084;3.01274;3.01484;3.01714;3.01964;3.02234;3.02524;3.02834;3.03164;3.03514;3.03884;3.04274;3.04684;3.05114;3.05564;3.06034;3.06524;3.07034;3.07564;3.08114;3.08684;3.09274;3.09884;3.10514;3.11164;3.11834;3.12524;3.13234;3.13964;3.14714;3.15484;3.16274;3.17084;3.17914;3.18764;3.19634;3.20524;3.21434;3.22364;3.23314;3.24284;3.25274;3.26284;3.27314;3.28364;3.29434;3.30524;3.31634;3.32764;3.33914;3.35084;3.36274;3.37484;3.38714;3.39964;3.41234;3.42524;3.43834;3.45164;3.46514;3.47884;3.49274;3.50684;3.52114;3.53564;3.55034;3.56524;3.58034;3.59564;3.61114;3.62684;3.64274;3.65884;3.67514;3.69164;3.70834;3.72524;3.74234;3.75964;3.77714;3.79484;3.81274;3.83084;3.84914;3.86764;3.88634;3.90524;3.92434;3.94364;3.96314;3.98284;4.00274;
3.00338;3.00347;3.00377;3.00427;3.00497;3.00587;3.00697;3.00827;3.00977;3.01147;3.01337;3.01547;3.01777;3.02027;3.02297;3.02587;3.02897;3.03227;3.03577;3.03947;3.04337;3.04747;3.05177;3.05627;3.06097;3.06587;3.07097;3.07627;3.08177;3.08747;3.09337;3.09947;3.10577;3.11227;3.11897;3.12587;3.13297;3.14027;3.14777;3.15547;3.16337;3.17147;3.17977;3.18827;3.19697;3.20587;3.21497;3.22427;3.23377;3.24347;3.25337;3.26347;3.27377;3.28427;3.29497;3.30587;3.31697;3.32827;3.33977;3.35147;3.36337;3.37547;3.38777;3.40027;3.41297;3.42587;3.43897;3.45227;3.46577;3.47947;3.49337;3.50747;3.52177;3.53627;3.55097;3.56587;3.58097;3.59627;3.61177;3.62747;3.64337;3.65947;3.67577;3.69227;3.70897;3.72587;3.74297;3.76027;3.77777;3.79547;3.81337;3.83147;3.84977;3.86827;3.88697;3.90587;3.92497;3.94427;3.96377;3.98347;4.00338;
3.0041;3.0042;3.0045;3.005;3.0057;3.0066;3.0077;3.009;3.0105;3.0122;3.0141;3.0162;3.0185;3.021;3.0237;3.0266;3.0297;3.033;3.0365;3.0402;3.0441;3.0482;3.0525;3.057;3.0617;3.0666;3.0717;3.077;3.0825;3.0882;3.0941;3.1002;3.1065;3.113;3.1197;3.1266;3.1337;3.141;3.1485;3.1562;3.1641;3.1722;3.1805;3.189;3.1977;3.2066;3.2157;3.225;3.2345;3.2442;3.2541;3.2642;3.2745;3.285;3.2957;3.3066;3.3177;3.329;3.3405;3.3522;3.3641;3.3762;3.3885;3.401;3.4137;3.4266;3.4397;3.453;3.4665;3.4802;3.4941;3.5082;3.5225;3.537;3.5517;3.5666;3.5817;3.597;3.6125;3.6282;3.6441;3.6602;3.6765;3.693;3.7097;3.7266;3.7437;3.761;3.7785;3.7962;3.8141;3.8322;3.8505;3.869;3.8877;3.9066;3.9257;3.945;3.9645;3.9842;4.0041;
3.00491;3.00501;3.00531;3.00581;3.00651;3.00741;3.00851;3.00981;3.01131;3.01301;3.01491;3.01701;3.01931;3.02181;3.02451;3.02741;3.03051;3.03381;3.03731;3.04101;3.04491;3.04901;3.05331;3.05781;3.06251;3.06741;3.07251;3.07781;3.08331;3.08901;3.09491;3.10101;3.10731;3.11381;3.12051;3.12741;3.13451;3.14181;3.14931;3.15701;3.16491;3.17301;3.18131;3.18981;3.19851;3.20741;3.21651;3.22581;3.23531;3.24501;3.25491;3.26501;3.27531;3.28581;3.29651;3.30741;3.31851;3.32981;3.34131;3.35301;3.36491;3.37701;3.38931;3.40181;3.41451;3.42741;3.44051;3.45381;3.46731;3.48101;3.49491;3.50901;3.52331;3.53781;3.55251;3.56741;3.58251;3.59781;3.61331;3.62901;3.64491;3.66101;3.67731;3.69381;3.71051;3.72741;3.74451;3.76181;3.77931;3.79701;3.81491;3.83301;3.85131;3.86981;3.88851;3.90741;3.92651;3.94581;3.96531;3.98501;4.00491;
3.00583;3.00593;3.00623;3.00673;3.00743;3.00833;3.00943;3.01073;3.01223;3.01393;3.01583;3.01793;3.02023;3.02273;3.02543;3.02833;3.03143;3.03473;3.03823;3.04193;3.04583;3.04993;3.05423;3.05873;3.06343;3.06833;3.07343;3.07873;3.08423;3.08993;3.09583;3.10193;3.10823;3.11473;3.12143;3.12833;3.13543;3.14273;3.15023;3.15793;3.16583;3.17393;3.18223;3.19073;3.19943;3.20833;3.21743;3.22673;3.23623;3.24593;3.25583;3.26593;3.27623;3.28673;3.29743;3.30833;3.31943;3.33073;3.34223;3.35393;3.36583;3.37793;3.39023;3.40273;3.41543;3.42833;3.44143;3.45473;3.46823;3.48193;3.49583;3.50993;3.52423;3.53873;3.55343;3.56833;3.58343;3.59873;3.61423;3.62993;3.64583;3.66193;3.67823;3.69473;3.71143;3.72833;3.74543;3.76273;3.78023;3.79793;3.81583;3.83393;3.85223;3.87073;3.88943;3.90833;3.92743;3.94673;3.96623;3.98593;4.00583;
3.00686;3.00696;3.00726;3.00776;3.00846;3.00936;3.01046;3.01176;3.01326;3.01496;3.01686;3.01896;3.02126;3.02376;3.02646;3.02936;3.03246;3.03576;3.03926;3.04296;3.04686;3.05096;3.05526;3.05976;3.06446;3.06936;3.07446;3.07976;3.08526;3.09096;3.09686;3.10296;3.10926;3.11576;3.12246;3.12936;3.13646;3.14376;3.15126;3.15896;3.16686;3.17496;3.18326;3.19176;3.20046;3.20936;3.21846;3.22776;3.23726;3.24696;3.25686;3.26696;3.27726;3.28776;3.29846;3.30936;3.32046;3.33176;3.34326;3.35496;3.36686;3.37896;3.39126;3.40376;3.41646;3.42936;3.44246;3.45576;3.46926;3.48296;3.49686;3.51096;3.52526;3.53976;3.55446;3.56936;3.58446;3.59976;3.61526;3.63096;3.64686;3.66296;3.67926;3.69576;3.71246;3.72936;3.74646;3.76376;3.78126;3.79896;3.81686;3.83496;3.85326;3.87176;3.89046;3.90936;3.92846;3.94776;3.96726;3.98696;4.00686;
3.008;3.0081;3.0084;3.0089;3.0096;3.0105;3.0116;3.0129;3.0144;3.0161;3.018;3.0201;3.0224;3.0249;3.0276;3.0305;3.0336;3.0369;3.0404;3.0441;3.048;3.0521;3.0564;3.0609;3.0656;3.0705;3.0756;3.0809;3.0864;3.0921;3.098;3.1041;3.1104;3.1169;3.1236;3.1305;3.1376;3.1449;3.1524;3.1601;3.168;3.1761;3.1844;3.1929;3.2016;3.2105;3.2196;3.2289;3.2384;3.2481;3.258;3.2681;3.2784;3.2889;3.2996;3.3105;3.3216;3.3329;3.3444;3.3561;3.368;3.3801;3.3924;3.4049;3.4176;3.4305;3.4436;3.4569;3.4704;3.4841;3.498;3.5121;3.5264;3.5409;3.5556;3.5705;3.5856;3.6009;3.6164;3.6321;3.648;3.6641;3.6804;3.6969;3.7136;3.7305;3.7476;3.7649;3.7824;3.8001;3.818;3.8361;3.8544;3.8729;3.8916;3.9105;3.9296;3.9489;3.9684;3.9881;4.008;
3.00926;3.00936;3.00966;3.01016;3.01086;3.01176;3.01286;3.01416;3.01566;3.01736;3.01926;3.02136;3.02366;3.02616;3.02886;3.03176;3.03486;3.03816;3.04166;3.04536;3.04926;3.05336;3.05766;3.06216;3.06686;3.07176;3.07686;3.08216;3.08766;3.09336;3.09926;3.10536;3.11166;3.11816;3.12486;3.13176;3.13886;3.14616;3.15366;3.16136;3.16926;3.17736;3.18566;3.19416;3.20286;3.21176;3.22086;3.23016;3.23966;3.24936;3.25926;3.26936;3.27966;3.29016;3.30086;3.31176;3.32286;3.33416;3.34566;3.35736;3.36926;3.38136;3.39366;3.40616;3.41886;3.43176;3.44486;3.45816;3.47166;3.48536;3.49926;3.51336;3.52766;3.54216;3.55686;3.57176;3.58686;3.60216;3.61766;3.63336;3.64926;3.66536;3.68166;3.69816;3.71486;3.73176;3.74886;3.76616;3.78366;3.80136;3.81926;3.83736;3.85566;3.87416;3.89286;3.91176;3.93086;3.95016;3.96966;3.98936;4.00926;
3.01065;3.01075;3.01105;3.01155;3.01225;3.01315;3.01425;3.01555;3.01705;3.01875;3.02065;3.02275;3.02505;3.02755;3.03025;3.03315;3.03625;3.03955;3.04305;3.04675;3.05065;3.05475;3.05905;3.06355;3.06825;3.07315;3.07825;3.08355;3.08905;3.09475;3.10065;3.10675;3.11305;3.11955;3.12625;3.13315;3.14025;3.14755;3.15505;3.16275;3.17065;3.17875;3.18705;3.19555;3.20425;3.21315;3.22225;3.23155;3.24105;3.25075;3.26065;3.27075;3.28105;3.29155;3.30225;3.31315;3.32425;3.33555;3.34705;3.35875;3.37065;3.38275;3.39505;3.40755;3.42025;3.43315;3.44625;3.45955;3.47305;3.48675;3.50065;3.51475;3.52905;3.54355;3.55825;3.57315;3.58825;3.60355;3.61905;3.63475;3.65065;3.66675;3.68305;3.69955;3.71625;3.73315;3.75025;3.76755;3.78505;3.80275;3.82065;3.83875;3.85705;3.87555;3.89425;3.91315;3.93225;3.95155;3.97105;3.99075;4.01065;
3.01217;3.01227;3.01257;3.01307;3.01377;3.01467;3.01577;3.01707;3.01857;3.02027;3.02217;3.02427;3.02657;3.02907;3.03177;3.03467;3.03777;3.04107;3.04457;3.04827;3.05217;3.05627;3.06057;3.06507;3.06977;3.07467;3.07977;3.08507;3.09057;3.09627;3.10217;3.10827;3.11457;3.12107;3.12777;3.13467;3.14177;3.14907;3.15657;3.16427;3.17217;3.18027;3.18857;3.19707;3.20577;3.21467;3.22377;3.23307;3.24257;3.25227;3.26217;3.27227;3.28257;3.29307;3.30377;3.31467;3.32577;3.33707;3.34857;3.36027;3.37217;3.38427;3.39657;3.40907;3.42177;3.43467;3.44777;3.46107;3.47457;3.48827;3.50217;3.51627;3.53057;3.54507;3.55977;3.57467;3.58977;3.60507;3.62057;3.63627;3.65217;3.66827;3.68457;3.70107;3.71777;3.73467;3.75177;3.76907;3.78657;3.80427;3.82217;3.84027;3.85857;3.87707;3.89577;3.91467;3.93377;3.95307;3.97257;3.99227;4.01217;
3.01382;3.01392;3.01422;3.01472;3.01542;3.01632;3.01742;3.01872;3.02022;3.02192;3.02382;3.02592;3.02822;3.03072;3.03342;3.03632;3.03942;3.04272;3.04622;3.04992;3.05382;3.05792;3.06222;3.06672;3.07142;3.07632;3.08142;3.08672;3.09222;3.09792;3.10382;3.10992;3.11622;3.12272;3.12942;3.13632;3.14342;3.15072;3.15822;3.16592;3.17382;3.18192;3.19022;3.19872;3.20742;3.21632;3.22542;3.23472;3.24422;3.25392;3.26382;3.27392;3.28422;3.29472;3.30542;3.31632;3.32742;3.33872;3.35022;3.36192;3.37382;3.38592;3.39822;3.41072;3.42342;3.43632;3.44942;3.46272;3.47622;3.48992;3.50382;3.51792;3.53222;3.54672;3.56142;3.57632;3.59142;3.60672;3.62222;3.63792;3.65382;3.66992;3.68622;3.70272;3.71942;3.73632;3.75342;3.77072;3.78822;3.80592;3.82382;3.84192;3.86022;3.87872;3.89742;3.91632;3.93542;3.95472;3.97422;3.99392;4.01382;
3.01562;3.01572;3.01602;3.01652;3.01722;3.01812;3.01922;3.02052;3.02202;3.02372;3.02562;3.02772;3.03002;3.03252;3.03522;3.03812;3.04122;3.04452;3.04802;3.05172;3.05562;3.05972;3.06402;3.06852;3.07322;3.07812;3.08322;3.08852;3.09402;3.09972;3.10562;3.11172;3.11802;3.12452;3.13122;3.13812;3.14522;3.15252;3.16002;3.16772;3.17562;3.18372;3.19202;3.20052;3.20922;3.21812;3.22722;3.23652;3.24602;3.25572;3.26562;3.27572;3.28602;3.29652;3.30722;3.31812;3.32922;3.34052;3.35202;3.36372;3.37562;3.38772;3.40002;3.41252;3.42522;3.43812;3.45122;3.46452;3.47802;3.49172;3.50562;3.51972;3.53402;3.54852;3.56322;3.57812;3.59322;3.60852;3.62402;3.63972;3.65562;3.67172;3.68802;3.70452;3.72122;3.73812;3.75522;3.77252;3.79002;3.80772;3.82562;3.84372;3.86202;3.88052;3.89922;3.91812;3.93722;3.95652;3.97602;3.99572;4.01562;
3.01758;3.01768;3.01798;3.01848;3.01918;3.02008;3.02118;3.02248;3.02398;3.02568;3.02758;3.02968;3.03198;3.03448;3.03718;3.04008;3.04318;3.04648;3.04998;3.05368;3.05758;3.06168;3.06598;3.07048;3.07518;3.08008;3.08518;3.09048;3.09598;3.10168;3.10758;3.11368;3.11998;3.12648;3.13318;3.14008;3.14718;3.15448;3.16198;3.16968;3.17758;3.18568;3.19398;3.20248;3.21118;3.22008;3.22918;3.23848;3.24798;3.25768;3.26758;3.27768;3.28798;3.29848;3.30918;3.32008;3.33118;3.34248;3.35398;3.36568;3.37758;3.38968;3.40198;3.41448;3.42718;3.44008;3.45318;3.46648;3.47998;3.49368;3.50758;3.52168;3.53598;3.55048;3.56518;3.58008;3.59518;3.61048;3.62598;3.64168;3.65758;3.67368;3.68998;3.70648;3.72318;3.74008;3.75718;3.77448;3.79198;3.80968;3.82758;3.84568;3.86398;3.88248;3.90118;3.92008;3.93918;3.95848;3.97798;3.99768;4.01758;
